"projection_date","model_name","year","scenario_name","trajectory_id","country_iso3","age","gender","population","target","value"
"2024-03-01","ModelA",2036,"statusquo",62,"ABC","15-49","Total","General population","hiv_incidence",0.48509346813066
"2024-03-01","ModelA",2037,"statusquo",62,"ABC","15-49","Total","General population","hiv_incidence",0.412416410242151
"2024-03-01","ModelA",2038,"statusquo",62,"ABC","15-49","Total","General population","hiv_incidence",0.385861277474706
"2024-03-01","ModelA",2039,"statusquo",62,"ABC","15-49","Total","General population","hiv_incidence",0.30268765706747
"2024-03-01","ModelA",2040,"statusquo",62,"ABC","15-49","Total","General population","hiv_incidence",0.235593455182312
"2024-03-01","ModelA",2023,"statusquo",63,"ABC","15-49","Total","General population","hiv_incidence",1.22169383407524
"2024-03-01","ModelA",2024,"statusquo",63,"ABC","15-49","Total","General population","hiv_incidence",1.28227923082886
"2024-03-01","ModelA",2025,"statusquo",63,"ABC","15-49","Total","General population","hiv_incidence",1.10858617323381
"2024-03-01","ModelA",2026,"statusquo",63,"ABC","15-49","Total","General population","hiv_incidence",1.0698459290544
"2024-03-01","ModelA",2027,"statusquo",63,"ABC","15-49","Total","General population","hiv_incidence",1.02636721907777
"2024-03-01","ModelA",2028,"statusquo",63,"ABC","15-49","Total","General population","hiv_incidence",0.950196011711404
"2024-03-01","ModelA",2029,"statusquo",63,"ABC","15-49","Total","General population","hiv_incidence",0.895055017169985
"2024-03-01","ModelA",2030,"statusquo",63,"ABC","15-49","Total","General population","hiv_incidence",0.831063338383483
"2024-03-01","ModelA",2031,"statusquo",63,"ABC","15-49","Total","General population","hiv_incidence",0.839277404414322
"2024-03-01","ModelA",2032,"statusquo",63,"ABC","15-49","Total","General population","hiv_incidence",0.742871059084112
"2024-03-01","ModelA",2033,"statusquo",63,"ABC","15-49","Total","General population","hiv_incidence",0.693054879232347
"2024-03-01","ModelA",2034,"statusquo",63,"ABC","15-49","Total","General population","hiv_incidence",0.574629368369048
"2024-03-01","ModelA",2035,"statusquo",63,"ABC","15-49","Total","General population","hiv_incidence",0.583696920898783
"2024-03-01","ModelA",2036,"statusquo",63,"ABC","15-49","Total","General population","hiv_incidence",0.474419112384607
"2024-03-01","ModelA",2037,"statusquo",63,"ABC","15-49","Total","General population","hiv_incidence",0.432903465983854
"2024-03-01","ModelA",2038,"statusquo",63,"ABC","15-49","Total","General population","hiv_incidence",0.36331036609165
"2024-03-01","ModelA",2039,"statusquo",63,"ABC","15-49","Total","General population","hiv_incidence",0.312483923268192
"2024-03-01","ModelA",2040,"statusquo",63,"ABC","15-49","Total","General population","hiv_incidence",0.263455844656463
"2024-03-01","ModelA",2023,"statusquo",64,"ABC","15-49","Total","General population","hiv_incidence",1.19944895755357
"2024-03-01","ModelA",2024,"statusquo",64,"ABC","15-49","Total","General population","hiv_incidence",1.2673082818873
"2024-03-01","ModelA",2025,"statusquo",64,"ABC","15-49","Total","General population","hiv_incidence",1.12480471596546
"2024-03-01","ModelA",2026,"statusquo",64,"ABC","15-49","Total","General population","hiv_incidence",1.03830201593653
"2024-03-01","ModelA",2027,"statusquo",64,"ABC","15-49","Total","General population","hiv_incidence",1.04466142256933
"2024-03-01","ModelA",2028,"statusquo",64,"ABC","15-49","Total","General population","hiv_incidence",0.948566496766884
"2024-03-01","ModelA",2029,"statusquo",64,"ABC","15-49","Total","General population","hiv_incidence",0.875293255038024
"2024-03-01","ModelA",2030,"statusquo",64,"ABC","15-49","Total","General population","hiv_incidence",0.788234632938841
"2024-03-01","ModelA",2031,"statusquo",64,"ABC","15-49","Total","General population","hiv_incidence",0.792019517656637
"2024-03-01","ModelA",2032,"statusquo",64,"ABC","15-49","Total","General population","hiv_incidence",0.791299408585612
"2024-03-01","ModelA",2033,"statusquo",64,"ABC","15-49","Total","General population","hiv_incidence",0.609564834944739
"2024-03-01","ModelA",2034,"statusquo",64,"ABC","15-49","Total","General population","hiv_incidence",0.563861500981099
"2024-03-01","ModelA",2035,"statusquo",64,"ABC","15-49","Total","General population","hiv_incidence",0.580570656266534
"2024-03-01","ModelA",2036,"statusquo",64,"ABC","15-49","Total","General population","hiv_incidence",0.493729748073216
"2024-03-01","ModelA",2037,"statusquo",64,"ABC","15-49","Total","General population","hiv_incidence",0.395387656731335
"2024-03-01","ModelA",2038,"statusquo",64,"ABC","15-49","Total","General population","hiv_incidence",0.371518261410518
"2024-03-01","ModelA",2039,"statusquo",64,"ABC","15-49","Total","General population","hiv_incidence",0.302670549206627
"2024-03-01","ModelA",2040,"statusquo",64,"ABC","15-49","Total","General population","hiv_incidence",0.259420674096733
"2024-03-01","ModelA",2023,"statusquo",65,"ABC","15-49","Total","General population","hiv_incidence",1.22224792610976
"2024-03-01","ModelA",2024,"statusquo",65,"ABC","15-49","Total","General population","hiv_incidence",1.27812716439436
"2024-03-01","ModelA",2025,"statusquo",65,"ABC","15-49","Total","General population","hiv_incidence",1.1207933783506
"2024-03-01","ModelA",2026,"statusquo",65,"ABC","15-49","Total","General population","hiv_incidence",1.04419382504566
"2024-03-01","ModelA",2027,"statusquo",65,"ABC","15-49","Total","General population","hiv_incidence",1.02242383386976
"2024-03-01","ModelA",2028,"statusquo",65,"ABC","15-49","Total","General population","hiv_incidence",0.960399353972057
"2024-03-01","ModelA",2029,"statusquo",65,"ABC","15-49","Total","General population","hiv_incidence",0.886424811205029
"2024-03-01","ModelA",2030,"statusquo",65,"ABC","15-49","Total","General population","hiv_incidence",0.817146517749765
"2024-03-01","ModelA",2031,"statusquo",65,"ABC","15-49","Total","General population","hiv_incidence",0.794027878662558
"2024-03-01","ModelA",2032,"statusquo",65,"ABC","15-49","Total","General population","hiv_incidence",0.744197590741261
"2024-03-01","ModelA",2033,"statusquo",65,"ABC","15-49","Total","General population","hiv_incidence",0.661470650588724
"2024-03-01","ModelA",2034,"statusquo",65,"ABC","15-49","Total","General population","hiv_incidence",0.605740709826837
"2024-03-01","ModelA",2035,"statusquo",65,"ABC","15-49","Total","General population","hiv_incidence",0.510115144116671
"2024-03-01","ModelA",2036,"statusquo",65,"ABC","15-49","Total","General population","hiv_incidence",0.484104351600418
"2024-03-01","ModelA",2037,"statusquo",65,"ABC","15-49","Total","General population","hiv_incidence",0.372723086229187
"2024-03-01","ModelA",2038,"statusquo",65,"ABC","15-49","Total","General population","hiv_incidence",0.3648763083925
"2024-03-01","ModelA",2039,"statusquo",65,"ABC","15-49","Total","General population","hiv_incidence",0.315616259000022
"2024-03-01","ModelA",2040,"statusquo",65,"ABC","15-49","Total","General population","hiv_incidence",0.265036111868117
"2024-03-01","ModelA",2023,"statusquo",66,"ABC","15-49","Total","General population","hiv_incidence",1.33840123052014
"2024-03-01","ModelA",2024,"statusquo",66,"ABC","15-49","Total","General population","hiv_incidence",1.21775865208401
"2024-03-01","ModelA",2025,"statusquo",66,"ABC","15-49","Total","General population","hiv_incidence",1.10306563091223
"2024-03-01","ModelA",2026,"statusquo",66,"ABC","15-49","Total","General population","hiv_incidence",1.1364798824687
"2024-03-01","ModelA",2027,"statusquo",66,"ABC","15-49","Total","General population","hiv_incidence",1.06178414429727
"2024-03-01","ModelA",2028,"statusquo",66,"ABC","15-49","Total","General population","hiv_incidence",0.982358532466007
"2024-03-01","ModelA",2029,"statusquo",66,"ABC","15-49","Total","General population","hiv_incidence",0.893528090817515
"2024-03-01","ModelA",2030,"statusquo",66,"ABC","15-49","Total","General population","hiv_incidence",0.881765782878365
"2024-03-01","ModelA",2031,"statusquo",66,"ABC","15-49","Total","General population","hiv_incidence",0.811904064807774
"2024-03-01","ModelA",2032,"statusquo",66,"ABC","15-49","Total","General population","hiv_incidence",0.692909732599622
"2024-03-01","ModelA",2033,"statusquo",66,"ABC","15-49","Total","General population","hiv_incidence",0.679532580700079
"2024-03-01","ModelA",2034,"statusquo",66,"ABC","15-49","Total","General population","hiv_incidence",0.676880397376407
"2024-03-01","ModelA",2035,"statusquo",66,"ABC","15-49","Total","General population","hiv_incidence",0.539436101556119
"2024-03-01","ModelA",2036,"statusquo",66,"ABC","15-49","Total","General population","hiv_incidence",0.47398059635905
"2024-03-01","ModelA",2037,"statusquo",66,"ABC","15-49","Total","General population","hiv_incidence",0.437955698329001
"2024-03-01","ModelA",2038,"statusquo",66,"ABC","15-49","Total","General population","hiv_incidence",0.390308233848417
"2024-03-01","ModelA",2039,"statusquo",66,"ABC","15-49","Total","General population","hiv_incidence",0.291152334757326
"2024-03-01","ModelA",2040,"statusquo",66,"ABC","15-49","Total","General population","hiv_incidence",0.268364314572117
"2024-03-01","ModelA",2023,"statusquo",67,"ABC","15-49","Total","General population","hiv_incidence",1.25500862449008
"2024-03-01","ModelA",2024,"statusquo",67,"ABC","15-49","Total","General population","hiv_incidence",1.19092918301883
"2024-03-01","ModelA",2025,"statusquo",67,"ABC","15-49","Total","General population","hiv_incidence",1.18979452943079
"2024-03-01","ModelA",2026,"statusquo",67,"ABC","15-49","Total","General population","hiv_incidence",1.05538091639391
"2024-03-01","ModelA",2027,"statusquo",67,"ABC","15-49","Total","General population","hiv_incidence",1.0741851292949
"2024-03-01","ModelA",2028,"statusquo",67,"ABC","15-49","Total","General population","hiv_incidence",0.987904034436708
"2024-03-01","ModelA",2029,"statusquo",67,"ABC","15-49","Total","General population","hiv_incidence",0.956808672336596
"2024-03-01","ModelA",2030,"statusquo",67,"ABC","15-49","Total","General population","hiv_incidence",0.836351799237064
"2024-03-01","ModelA",2031,"statusquo",67,"ABC","15-49","Total","General population","hiv_incidence",0.774089304267144
"2024-03-01","ModelA",2032,"statusquo",67,"ABC","15-49","Total","General population","hiv_incidence",0.679112390951751
"2024-03-01","ModelA",2033,"statusquo",67,"ABC","15-49","Total","General population","hiv_incidence",0.628448039334626
"2024-03-01","ModelA",2034,"statusquo",67,"ABC","15-49","Total","General population","hiv_incidence",0.601210401724933
"2024-03-01","ModelA",2035,"statusquo",67,"ABC","15-49","Total","General population","hiv_incidence",0.513693558256608
"2024-03-01","ModelA",2036,"statusquo",67,"ABC","15-49","Total","General population","hiv_incidence",0.504118518959395
"2024-03-01","ModelA",2037,"statusquo",67,"ABC","15-49","Total","General population","hiv_incidence",0.391719076549058
"2024-03-01","ModelA",2038,"statusquo",67,"ABC","15-49","Total","General population","hiv_incidence",0.386808747389241
"2024-03-01","ModelA",2039,"statusquo",67,"ABC","15-49","Total","General population","hiv_incidence",0.294081897041065
"2024-03-01","ModelA",2040,"statusquo",67,"ABC","15-49","Total","General population","hiv_incidence",0.244493886295258
"2024-03-01","ModelA",2023,"statusquo",68,"ABC","15-49","Total","General population","hiv_incidence",1.18682471831134
"2024-03-01","ModelA",2024,"statusquo",68,"ABC","15-49","Total","General population","hiv_incidence",1.19710390772928
"2024-03-01","ModelA",2025,"statusquo",68,"ABC","15-49","Total","General population","hiv_incidence",1.16891591850809
"2024-03-01","ModelA",2026,"statusquo",68,"ABC","15-49","Total","General population","hiv_incidence",1.10084441840593
"2024-03-01","ModelA",2027,"statusquo",68,"ABC","15-49","Total","General population","hiv_incidence",1.04026643454852
"2024-03-01","ModelA",2028,"statusquo",68,"ABC","15-49","Total","General population","hiv_incidence",0.988747468625988
"2024-03-01","ModelA",2029,"statusquo",68,"ABC","15-49","Total","General population","hiv_incidence",0.87332563727518
"2024-03-01","ModelA",2030,"statusquo",68,"ABC","15-49","Total","General population","hiv_incidence",0.834725319960949
"2024-03-01","ModelA",2031,"statusquo",68,"ABC","15-49","Total","General population","hiv_incidence",0.878755185446481
"2024-03-01","ModelA",2032,"statusquo",68,"ABC","15-49","Total","General population","hiv_incidence",0.736947049391787
"2024-03-01","ModelA",2033,"statusquo",68,"ABC","15-49","Total","General population","hiv_incidence",0.689763441805159
"2024-03-01","ModelA",2034,"statusquo",68,"ABC","15-49","Total","General population","hiv_incidence",0.591067393187395
"2024-03-01","ModelA",2035,"statusquo",68,"ABC","15-49","Total","General population","hiv_incidence",0.505558828003812
"2024-03-01","ModelA",2036,"statusquo",68,"ABC","15-49","Total","General population","hiv_incidence",0.458440113340715
"2024-03-01","ModelA",2037,"statusquo",68,"ABC","15-49","Total","General population","hiv_incidence",0.471942657609487
"2024-03-01","ModelA",2038,"statusquo",68,"ABC","15-49","Total","General population","hiv_incidence",0.372971956369288
"2024-03-01","ModelA",2039,"statusquo",68,"ABC","15-49","Total","General population","hiv_incidence",0.29362279705227
"2024-03-01","ModelA",2040,"statusquo",68,"ABC","15-49","Total","General population","hiv_incidence",0.244797989233961
"2024-03-01","ModelA",2023,"statusquo",69,"ABC","15-49","Total","General population","hiv_incidence",1.23690656317767
"2024-03-01","ModelA",2024,"statusquo",69,"ABC","15-49","Total","General population","hiv_incidence",1.29559627234443
"2024-03-01","ModelA",2025,"statusquo",69,"ABC","15-49","Total","General population","hiv_incidence",1.14456653139332
"2024-03-01","ModelA",2026,"statusquo",69,"ABC","15-49","Total","General population","hiv_incidence",1.08944464074822
"2024-03-01","ModelA",2027,"statusquo",69,"ABC","15-49","Total","General population","hiv_incidence",1.00736242988073
"2024-03-01","ModelA",2028,"statusquo",69,"ABC","15-49","Total","General population","hiv_incidence",0.970191076655234
"2024-03-01","ModelA",2029,"statusquo",69,"ABC","15-49","Total","General population","hiv_incidence",0.925657943869044
"2024-03-01","ModelA",2030,"statusquo",69,"ABC","15-49","Total","General population","hiv_incidence",0.842817275132784
"2024-03-01","ModelA",2031,"statusquo",69,"ABC","15-49","Total","General population","hiv_incidence",0.775060246164292
"2024-03-01","ModelA",2032,"statusquo",69,"ABC","15-49","Total","General population","hiv_incidence",0.727255688907608
"2024-03-01","ModelA",2033,"statusquo",69,"ABC","15-49","Total","General population","hiv_incidence",0.663634175503879
"2024-03-01","ModelA",2034,"statusquo",69,"ABC","15-49","Total","General population","hiv_incidence",0.575952390773798
"2024-03-01","ModelA",2035,"statusquo",69,"ABC","15-49","Total","General population","hiv_incidence",0.533306039491071
"2024-03-01","ModelA",2036,"statusquo",69,"ABC","15-49","Total","General population","hiv_incidence",0.467642258368885
